,Company,Model,Body Type,Trim Level,Engine Name,Engine Fuel Type,Engine Transmission,Engine Power,Engine Efficiency,Engine Emission,Price 
726,Audi,Q8,5 door E-Tron Sportback,Vorsprung,250kW 50 Quattro 95kWh Auto 22kW,Electric,Automatic,340 bhp,N/A,0 g/km,94050
727,Audi,Q8,5 door E-Tron Sportback,Vorsprung,300kW 55 Quattro 114kWh Auto,Electric,Automatic,408 bhp,N/A,0 g/km,102300
728,Audi,Q8,5 door 4x4,SQ8 Vorsprung,SQ8 TFSI Quattro Vorsprung Tiptronic,Petrol,Automatic,507 bhp,22.1 mpg,,110485
729,Audi,Q8,5 door 4x4,S Line,55 TFSI Quattro Tiptronic Leather,Petrol,Automatic,340 bhp,26.6 mpg,208 g/km,71530
730,Audi,Q8,5 door 4x4,S Line,55 TFSI Quattro Tiptron Comfort+Sound,Petrol,Automatic,340 bhp,26.6 mpg,208 g/km,73825
731,Audi,Q8,5 door 4x4,S Line,50 TDI Quattro Tiptronic Leather,Diesel,Automatic,286 bhp,34 mpg,181 g/km,71265
732,Audi,Q8,5 door 4x4,S Line,50 TDI Quattro Tiptron Comfort+Sound,Diesel,Automatic,286 bhp,34 mpg,181 g/km,73560
733,Audi,Q8,5 door 4x4,Black Edition,55 TFSI Quattro Tiptronic,Petrol,Automatic,340 bhp,26.4 mpg,,75525
734,Audi,Q8,5 door 4x4,Black Edition,55 TFSI Quattro Tiptronic C+S,Petrol,Automatic,340 bhp,26.4 mpg,,77820
735,Audi,Q8,5 door 4x4,Black Edition,50 TDI Quattro Tiptronic,Diesel,Automatic,286 bhp,33.6 mpg,,75260
736,Audi,Q8,5 door 4x4,Black Edition,50 TDI Quattro Tiptronic C+S,Diesel,Automatic,286 bhp,33.6 mpg,,77555
737,Audi,Q8,5 door 4x4,Black Edition,250kW 50 Quattro 95kWh At 22kW,Electric,Automatic,340 bhp,N/A,0 g/km,76900
738,Audi,Q8,5 door 4x4,Black Edition,250kW 50 Quattro 95kWh Auto 22kW,Electric,Automatic,340 bhp,N/A,0 g/km,79400
739,Audi,Q8,5 door 4x4,SQ8,SQ8 TFSI Quattro Tiptronic,Petrol,Automatic,507 bhp,22.4 mpg,,87985
740,Audi,Q8,5 door 4x4,SQ8,SQ8 TFSI Quattro Tiptronic C+S,Petrol,Automatic,507 bhp,22.4 mpg,,90280
741,Audi,Q8,5 door 4x4,SQ8 Black Edition,SQ8 TFSI Quattro Black Edition Tiptronic,Petrol,Automatic,507 bhp,22.4 mpg,,91880
742,Audi,Q8,5 door 4x4,SQ8 Black Edition,SQ8 TFSI Quattro Black Edn Tiptronic C+S,Petrol,Automatic,507 bhp,22.4 mpg,,94175
743,Audi,Q8,5 door 4x4,Vorsprung,55 TFSI Quattro Tiptronic,Petrol,Automatic,340 bhp,25.9 mpg,208 g/km,92325
744,Audi,Q8,5 door 4x4,Vorsprung,50 TDI Quattro Tiptronic,Diesel,Automatic,286 bhp,33.2 mpg,180 g/km,92060
745,Audi,Q8,5 door 4x4,Vorsprung,300kW 55 Quattro 114kWh At 22kW,Electric,Automatic,408 bhp,N/A,0 g/km,101550
746,Audi,Q8,5 door 4x4,Vorsprung,300kW 55 Quattro 114kWh Auto 22kW,Electric,Automatic,408 bhp,N/A,0 g/km,104050
747,Audi,RS4,5 door Estate,Standard,RS 4 TFSI Quattro S Tronic,Petrol,Automatic,450 bhp,28.8 mpg,210 g/km,69525
748,Audi,RS4,5 door Estate,Standard,RS 4 TFSI Quattro S Tronic Comfort+Sound,Petrol,Automatic,450 bhp,28.8 mpg,210 g/km,70920
749,Audi,RS4,5 door Estate,Carbon Black,RS 4 TFSI Quattro S Tronic,Petrol,Automatic,450 bhp,28.5 mpg,211 g/km,75925
750,Audi,RS4,5 door Estate,Carbon Black,RS 4 TFSI Quattro S Tronic C+S,Petrol,Automatic,450 bhp,28.5 mpg,211 g/km,77320
751,Audi,RS4,5 door Estate,Vorsprung,RS 4 TFSI Quattro S Tronic,Petrol,Automatic,450 bhp,28.2 mpg,211 g/km,87690
752,Audi,RS5,5 door Hatchback,Standard,RS 5 TFSI Quattro Tiptronic,Petrol,Automatic,450 bhp,29.4 mpg,209 g/km,73775
753,Audi,RS5,5 door Hatchback,Standard,RS 5 TFSI Quattro Tiptronic Comfort + Sound,Petrol,Automatic,450 bhp,29.4 mpg,209 g/km,75170
754,Audi,RS5,5 door Hatchback,Carbon Black,RS 5 TFSI Quattro Tiptronic,Petrol,Automatic,450 bhp,28.8 mpg,209 g/km,80175
755,Audi,RS5,5 door Hatchback,Carbon Black,RS 5 TFSI Quattro Tiptronic C+S,Petrol,Automatic,450 bhp,28.8 mpg,209 g/km,81570
756,Audi,RS5,5 door Hatchback,Vorsprung,RS 5 TFSI Quattro Tiptronic,Petrol,Automatic,450 bhp,28.5 mpg,209 g/km,91675
757,Audi,RS5,2 door Coupe,Standard,RS 5 TFSI Quattro Tiptronic,Petrol,Automatic,450 bhp,29.7 mpg,208 g/km,73775
758,Audi,RS5,2 door Coupe,Standard,RS 5 TFSI Quattro Tiptronic Comfort + Sound,Petrol,Automatic,450 bhp,29.7 mpg,208 g/km,75170
759,Audi,RS5,2 door Coupe,Carbon Black,RS 5 TFSI Quattro Tiptronic,Petrol,Automatic,450 bhp,29.1 mpg,208 g/km,80175
760,Audi,RS5,2 door Coupe,Carbon Black,RS 5 TFSI Quattro Tiptronic C+S,Petrol,Automatic,450 bhp,29.1 mpg,208 g/km,81570
761,Audi,RS5,2 door Coupe,Vorsprung,RS 5 TFSI Quattro Tiptronic,Petrol,Automatic,450 bhp,28.8 mpg,208 g/km,91675
762,Audi,A8,4 door Saloon,S8,S8 Quattro Tiptronic,Petrol,Automatic,571 bhp,24.6 mpg,,103710
763,Audi,A8,4 door Saloon,S8 Black Edition,S8 Quattro Black Edition Tiptronic,Petrol,Automatic,571 bhp,24.6 mpg,,106710
764,Audi,A8,4 door Saloon,Vorsprung,L 60 TFSI e Quattro Tiptronic,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,115290
765,Audi,A8,4 door Saloon,Vorsprung,L 50 TDI Quattro Tiptronic,Diesel,Automatic,286 bhp,37.7 mpg,,104035
766,Audi,A8,4 door Saloon,S8 Vorsprung,S8 Quattro Vorsprung Tiptronic,Petrol,Automatic,571 bhp,24.6 mpg,,118710
767,Audi,A8,4 door Saloon,Sport,55 TFSI Quattro Tiptronic,Petrol,Automatic,340 bhp,31 mpg,,78160
768,Audi,A8,4 door Saloon,Sport,55 TFSI Quattro Tiptronic C+S,Petrol,Automatic,340 bhp,31 mpg,,80285
769,Audi,A8,4 door Saloon,Sport,60 TFSI e Quattro Tiptronic,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,87790
770,Audi,A8,4 door Saloon,Sport,60 TFSI e Quattro Tiptronic C+S,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,89915
771,Audi,A8,4 door Saloon,Sport,L 60 TFSI e Quattro Tiptronic,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,91790
772,Audi,A8,4 door Saloon,Sport,L 60 TFSI e Quattro Tiptronic C+S,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,93915
773,Audi,A8,4 door Saloon,Sport,50 TDI Quattro Tiptronic,Diesel,Automatic,286 bhp,40.4 mpg,,76085
774,Audi,A8,4 door Saloon,Sport,50 TDI Quattro Tiptronic C+S,Diesel,Automatic,286 bhp,39.8 mpg,,78210
775,Audi,A8,4 door Saloon,Sport,L 50 TDI Quattro Tiptronic,Diesel,Automatic,286 bhp,39.8 mpg,,80085
776,Audi,A8,4 door Saloon,Sport,L 50 TDI Quattro Tiptronic C+S,Diesel,Automatic,286 bhp,39.8 mpg,,82210
777,Audi,A8,4 door Saloon,S Line,55 TFSI Quattro Tiptronic,Petrol,Automatic,340 bhp,30.1 mpg,,83160
778,Audi,A8,4 door Saloon,S Line,55 TFSI Quattro Tiptronic C+S,Petrol,Automatic,340 bhp,30.1 mpg,,85285
779,Audi,A8,4 door Saloon,S Line,60 TFSI e Quattro Tiptronic,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,92790
780,Audi,A8,4 door Saloon,S Line,60 TFSI e Quattro Tiptronic C+S,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,94915
781,Audi,A8,4 door Saloon,S Line,L 60 TFSI e Quattro Tiptronic,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,96790
782,Audi,A8,4 door Saloon,S Line,L 60 TFSI e Quattro Tiptronic C+S,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,98915
783,Audi,A8,4 door Saloon,S Line,50 TDI Quattro Tiptronic,Diesel,Automatic,286 bhp,38.7 mpg,,81085
784,Audi,A8,4 door Saloon,S Line,50 TDI Quattro Tiptronic C+S,Diesel,Automatic,286 bhp,38.7 mpg,,83660
785,Audi,A8,4 door Saloon,S Line,L 50 TDI Quattro Tiptronic,Diesel,Automatic,286 bhp,38.7 mpg,,85535
786,Audi,A8,4 door Saloon,S Line,L 50 TDI Quattro Tiptronic C+S,Diesel,Automatic,286 bhp,38.7 mpg,,87660
787,Audi,A8,4 door Saloon,Black Edition,55 TFSI Quattro Tiptronic,Petrol,Automatic,340 bhp,30.4 mpg,,85460
788,Audi,A8,4 door Saloon,Black Edition,55 TFSI Quattro Tiptronic C+S,Petrol,Automatic,340 bhp,30.4 mpg,,87585
789,Audi,A8,4 door Saloon,Black Edition,60 TFSI e Quattro Tiptronic,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,95090
790,Audi,A8,4 door Saloon,Black Edition,60 TFSI e Quattro Black Ed Tiptronic C+S,Petrol/PlugIn Elec Hybrid,Automatic,462 bhp,N/A,,97215
791,Audi,A8,4 door Saloon,Black Edition,50 TDI Quattro Tiptronic,Diesel,Automatic,286 bhp,39.2 mpg,,83385
792,Audi,A8,4 door Saloon,Black Edition,50 TDI Quattro Tiptronic C+S,Diesel,Automatic,286 bhp,39.2 mpg,,85510
793,Audi,E-Tron GT,4 door Saloon,Vorsprung,390kW Quattro 93kWh Auto,Electric,Automatic,530 bhp,N/A,0 g/km,110100
794,Audi,E-Tron GT,4 door Saloon,Standard,390kW Quattro 93kWh Auto,Electric,Automatic,530 bhp,N/A,0 g/km,84000
795,Audi,E-Tron GT,4 door Saloon,Standard,390kW Quattro 93kWh Auto C+S,Electric,Automatic,530 bhp,N/A,0 g/km,87590
796,Audi,E-Tron GT,4 door Saloon,Standard,390kW Quattro 93kWh Auto C+S Plus,Electric,Automatic,530 bhp,N/A,0 g/km,92190
797,Audi,RS Q8,5 door 4x4,Standard,RS Q8 TFSI Quattro Tiptronic,Petrol,Automatic,600 bhp,21.2 mpg,277 g/km,112045
798,Audi,RS Q8,5 door 4x4,Standard,RS Q8 TFSI Quattro Tiptronic Comfort+Sound,Petrol,Automatic,600 bhp,21.2 mpg,277 g/km,114140
799,Audi,RS Q8,5 door 4x4,Carbon Black,RS Q8 TFSI Quattro Tiptronic,Petrol,Automatic,600 bhp,21.2 mpg,276 g/km,122545
800,Audi,RS Q8,5 door 4x4,Carbon Black,RS Q8 TFSI Quattro Tiptron C+S,Petrol,Automatic,600 bhp,21.2 mpg,276 g/km,124640
801,Audi,RS Q8,5 door 4x4,Vorsprung,RS Q8 TFSI Quattro Tiptronic,Petrol,Automatic,600 bhp,21.1 mpg,276 g/km,129845
802,Audi,RS6,5 door Estate,Performance,RS 6 TFSI Quattro Tiptronic,Petrol,Automatic,630 bhp,22.4 mpg,,112530
803,Audi,RS6,5 door Estate,Performance,RS 6 TFSI Qtro Tiptronic Tech Pro,Petrol,Automatic,630 bhp,22.4 mpg,,117030
804,Audi,RS6,5 door Estate,Carbon Black,RS 6 TFSI Qtro Perform Tiptronic,Petrol,Automatic,630 bhp,22.4 mpg,,121480
805,Audi,RS6,5 door Estate,Carbon Vorsprung,RS 6 TFSI Qtro Perform Carbon Vorsp Tiptronic,Petrol,Automatic,630 bhp,22.4 mpg,,129930
806,Audi,RS E-Tron GT,4 door Saloon,Standard,475kW Quattro 93kWh Auto,Electric,Automatic,646 bhp,N/A,0 g/km,115000
807,Audi,RS E-Tron GT,4 door Saloon,Carbon Black,475kW Quattro 93kWh Auto,Electric,Automatic,646 bhp,N/A,0 g/km,128590
808,Audi,RS E-Tron GT,4 door Saloon,Carbon Vorsprung,475kW Quattro 93kWh Auto,Electric,Automatic,646 bhp,N/A,0 g/km,137390
809,Audi,RS7,5 door Hatchback,Performance,RS 7 TFSI Quattro Tiptronic,Petrol,Automatic,630 bhp,N/A,,116185
810,Audi,RS7,5 door Hatchback,Performance,RS 7 TFSI Qtro Tiptronic Tech Pro,Petrol,Automatic,630 bhp,N/A,,118440
811,Audi,RS7,5 door Hatchback,Performance Carbon Black,RS 7 TFSI Qtro Perform Carbon Black Tiptronic,Petrol,Automatic,630 bhp,N/A,,125135
812,Audi,RS7,5 door Hatchback,Performance Carbon Vorsprung,RS 7 TFSI Qtro Perform Carbon Vorsp Tiptronic,Petrol,Automatic,630 bhp,N/A,,133585
813,Audi,R8,2 door Coupe,Performance,5.2 FSI 570 V10 S Tronic RWD,Petrol,Automatic,570 bhp,22.4 mpg,,134685
814,Audi,R8,2 door Coupe,Performance,5.2 FSI V10 Quattro S Tronic,Petrol,Automatic,620 bhp,21.7 mpg,298 g/km,154790
815,Audi,R8,2 door Coupe,Performance Edition,5.2 FSI 570 V10 Performance Ed S Tronic RWD,Petrol,Automatic,570 bhp,22.1 mpg,,145685
816,Audi,R8,2 door Coupe,Performance Edition,5.2 570 V10 Performance Ed Carbon S Tronic RWD,Petrol,Automatic,570 bhp,22.1 mpg,,154685
817,Audi,R8,2 door Coupe,Performance Edition,5.2 FSI V10 Quattro Performance Ed S Tronic,Petrol,Automatic,620 bhp,21.7 mpg,,161790
818,Audi,R8,2 door Coupe,Performance Edition,5.2 V10 Quattro Performance Ed Carbon S Tronic,Petrol,Automatic,620 bhp,21.7 mpg,,170790
819,Audi,R8,2 door Convertible,Performance,5.2 FSI 570 V10 S Tronic RWD,Petrol,Automatic,570 bhp,20.9 mpg,,144035
820,Audi,R8,2 door Convertible,Performance,5.2 FSI V10 Quattro S Tronic,Petrol,Automatic,620 bhp,20.3 mpg,302 g/km,164140
821,Audi,R8,2 door Convertible,Performance Edition,5.2 FSI 570 V10 Performance Ed S Tronic RWD,Petrol,Automatic,570 bhp,20.9 mpg,,155035
822,Audi,R8,2 door Convertible,Performance Edition,5.2 570 V10 Performance Ed Carbon S Tronic RWD,Petrol,Automatic,570 bhp,20.9 mpg,,164035
823,Audi,R8,2 door Convertible,Performance Edition,5.2 FSI V10 Quattro Performance Ed S Tronic,Petrol,Automatic,620 bhp,20.3 mpg,,171140
824,Audi,R8,2 door Convertible,Performance Edition,5.2 V10 Quattro Performance Ed Carbon S Tronic,Petrol,Automatic,620 bhp,20.3 mpg,,180140
825,Bentley,Bentayga,5 door 4x4,Standard,3.0 V6 Hybrid Auto,Petrol/PlugIn Elec Hybrid,Automatic,449 bhp,N/A,,155555
826,Bentley,Bentayga,5 door 4x4,Standard,3.0 V6 Hybrid Auto 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,449 bhp,N/A,,164055
827,Bentley,Bentayga,5 door 4x4,Standard,3.0 V6 Hybrid Auto Touring Spec,Petrol/PlugIn Elec Hybrid,Automatic,449 bhp,N/A,,162035
828,Bentley,Bentayga,5 door 4x4,Standard,3.0 V6 Hybrid Auto Touring Spec 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,449 bhp,N/A,,170535
829,Bentley,Bentayga,5 door 4x4,Standard,3.0 V6 Hybrid 456 Auto,Petrol/PlugIn Elec Hybrid,Automatic,456 bhp,N/A,,162555
830,Bentley,Bentayga,5 door 4x4,Standard,3.0 V6 Hybrid 456 Auto 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,456 bhp,N/A,,171225
831,Bentley,Bentayga,5 door 4x4,Standard,3.0 V6 Hybrid 456 Auto Touring Spec,Petrol/PlugIn Elec Hybrid,Automatic,456 bhp,N/A,,169165
832,Bentley,Bentayga,5 door 4x4,Standard,3.0 V6 Hybrid 456 Auto Touring Spec 4 St,Petrol/PlugIn Elec Hybrid,Automatic,456 bhp,N/A,,177835
833,Bentley,Bentayga,5 door 4x4,Standard,4.0 V8 Auto,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,164800
834,Bentley,Bentayga,5 door 4x4,Standard,4.0 V8 Auto 4 Seat,Petrol,Automatic,550 bhp,21.2 mpg,265 g/km,173470
835,Bentley,Bentayga,5 door 4x4,Standard,4.0 V8 Auto 7 Seat,Petrol,Automatic,550 bhp,21.2 mpg,265 g/km,167710
836,Bentley,Bentayga,5 door 4x4,Standard,4.0 V8 Auto Touring Spec,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,171410
837,Bentley,Bentayga,5 door 4x4,Standard,4.0 V8 Auto Touring Spec 4 Seat,Petrol,Automatic,550 bhp,21.2 mpg,265 g/km,180080
838,Bentley,Bentayga,5 door 4x4,Standard,4.0 V8 Auto Touring Spec 7 Seat,Petrol,Automatic,550 bhp,21.2 mpg,265 g/km,174320
839,Bentley,Bentayga,5 door 4x4,Standard,4.0 V8 Auto EWB,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,189200
840,Bentley,Bentayga,5 door 4x4,Standard,4.0 V8 Auto 4 Seat EWB,Petrol,Automatic,550 bhp,21.7 mpg,,191990
841,Bentley,Bentayga,5 door 4x4,Standard,4.0 V8 Auto Touring Spec EWB,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,195810
842,Bentley,Bentayga,5 door 4x4,Standard,4.0 V8 Auto Touring Spec 4 Seat EWB,Petrol,Automatic,550 bhp,21.7 mpg,,198600
843,Bentley,Bentayga,5 door 4x4,Mulliner Driving Spec,3.0 V6 Hybrid Auto,Petrol/PlugIn Elec Hybrid,Automatic,449 bhp,N/A,,165540
844,Bentley,Bentayga,5 door 4x4,Mulliner Driving Spec,3.0 V6 Hybrid Mulliner Driv Spec Auto 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,449 bhp,N/A,,174040
845,Bentley,Bentayga,5 door 4x4,Mulliner Driving Spec,3.0 V6 Hybrid Mulliner Driv Spec Auto Tour,Petrol/PlugIn Elec Hybrid,Automatic,449 bhp,N/A,,172020
846,Bentley,Bentayga,5 door 4x4,Mulliner Driving Spec,3.0 V6 Hybrid Mulliner Dr Sp Auto Tour/4Seat,Petrol/PlugIn Elec Hybrid,Automatic,449 bhp,N/A,,180520
847,Bentley,Bentayga,5 door 4x4,Mulliner Driving Spec,4.0 V8 Auto,Petrol,Automatic,550 bhp,21.2 mpg,265 g/km,167785
848,Bentley,Bentayga,5 door 4x4,Mulliner Driving Spec,4.0 V8 Auto 4 Seat,Petrol,Automatic,550 bhp,21.2 mpg,265 g/km,176285
849,Bentley,Bentayga,5 door 4x4,Mulliner Driving Spec,4.0 V8 Auto 7 Seat,Petrol,Automatic,550 bhp,21.2 mpg,265 g/km,170640
850,Bentley,Bentayga,5 door 4x4,Mulliner Driving Spec,4.0 V8 Auto Tour Spec,Petrol,Automatic,550 bhp,21.2 mpg,265 g/km,174265
851,Bentley,Bentayga,5 door 4x4,Mulliner Driving Spec,4.0 V8 Mulliner Driving Spe Auto Tour 4 Seat,Petrol,Automatic,550 bhp,21.2 mpg,265 g/km,182765
852,Bentley,Bentayga,5 door 4x4,Mulliner Driving Spec,4.0 V8 Mulliner Driving Spe Auto Tour 7 Seat,Petrol,Automatic,550 bhp,21.2 mpg,265 g/km,177120
853,Bentley,Bentayga,5 door 4x4,First Edition,3.0 V6 Hybrid Auto,Petrol/PlugIn Elec Hybrid,Automatic,449 bhp,N/A,,183630
854,Bentley,Bentayga,5 door 4x4,First Edition,3.0 V6 Hybrid Auto 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,449 bhp,N/A,,189195
855,Bentley,Bentayga,5 door 4x4,S Mulliner Driving Spec,4.0 V8 Auto,Petrol,Automatic,550 bhp,21.7 mpg,,189165
856,Bentley,Bentayga,5 door 4x4,S Mulliner Driving Spec,4.0 V8 Auto 4 Seat,Petrol,Automatic,550 bhp,21.7 mpg,,197665
857,Bentley,Bentayga,5 door 4x4,S Mulliner Driving Spec,4.0 V8 Auto 7 Seat,Petrol,Automatic,550 bhp,21.7 mpg,,192020
858,Bentley,Bentayga,5 door 4x4,S Mulliner Driving Spec,4.0 V8 S Mulliner Driving Spe Auto Tour Spec,Petrol,Automatic,550 bhp,21.7 mpg,,195645
859,Bentley,Bentayga,5 door 4x4,S Mulliner Driving Spec,4.0 V8 S Mulliner Driving Spe Auto Tour 4 St,Petrol,Automatic,550 bhp,21.7 mpg,,204145
860,Bentley,Bentayga,5 door 4x4,S Mulliner Driving Spec,4.0 V8 S Mulliner Driving Spe Auto Tour 7 St,Petrol,Automatic,550 bhp,21.7 mpg,,198500
861,Bentley,Bentayga,5 door 4x4,S,4.0 V8 Auto,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,190100
862,Bentley,Bentayga,5 door 4x4,S,4.0 V8 Auto 4 Seat,Petrol,Automatic,550 bhp,21.7 mpg,,198770
863,Bentley,Bentayga,5 door 4x4,S,4.0 V8 Auto 7 Seat,Petrol,Automatic,550 bhp,21.7 mpg,,193010
864,Bentley,Bentayga,5 door 4x4,S,4.0 V8 Auto Touring Spec,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,196710
865,Bentley,Bentayga,5 door 4x4,S,4.0 V8 Auto Touring Spec 4 Seat,Petrol,Automatic,550 bhp,21.7 mpg,,205380
866,Bentley,Bentayga,5 door 4x4,S,4.0 V8 Auto Touring Spec 7 Seat,Petrol,Automatic,550 bhp,21.7 mpg,,199620
867,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,197300
868,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto 4 Seat,Petrol,Automatic,550 bhp,N/A,,200730
869,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto 7 Seat,Petrol,Automatic,550 bhp,N/A,,197965
870,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto Blackline Spec,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,201705
871,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto Blackline Spec 4 Seat,Petrol,Automatic,550 bhp,N/A,,205135
872,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto Blackline Spec 7 Seat,Petrol,Automatic,550 bhp,N/A,,202370
873,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto EWB,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,213600
874,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto 4 Seat EWB,Petrol,Automatic,550 bhp,21.7 mpg,,216390
875,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto Blackline Spec EWB,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,218005
876,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto Blackline Spec 4 St EWB,Petrol,Automatic,550 bhp,21.7 mpg,,220795
877,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto First Edition EWB,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,224870
878,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto 4 Seat First Edition EWB,Petrol,Automatic,550 bhp,21.7 mpg,,227660
879,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto Blackline First Ed EWB,Petrol,Automatic,550 bhp,21.7 mpg,272 g/km,229275
880,Bentley,Bentayga,5 door 4x4,Azure,4.0 V8 Auto Blackline4First Ed EWB,Petrol,Automatic,550 bhp,21.7 mpg,,232065
881,Bentley,Flying Spur,4 door Saloon,Standard,3.0 V6 Hybrid Auto City Spec,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,173455
882,Bentley,Flying Spur,4 door Saloon,Standard,3.0 V6 Hybrid Auto City Spec 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,176845
883,Bentley,Flying Spur,4 door Saloon,Standard,3.0 V6 Hybrid Auto City+Touring Spec,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,180065
884,Bentley,Flying Spur,4 door Saloon,Standard,3.0 V6 Hybrid Auto City+Tour Spec 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,183455
885,Bentley,Flying Spur,4 door Saloon,Standard,4.0 V8 Auto City Spec,Petrol,Automatic,550 bhp,22.2 mpg,270 g/km,170600
886,Bentley,Flying Spur,4 door Saloon,Standard,4.0 V8 Auto City Spec 4 Seat,Petrol,Automatic,550 bhp,22.2 mpg,,173990
887,Bentley,Flying Spur,4 door Saloon,Standard,4.0 V8 Auto City+Touring Spec,Petrol,Automatic,550 bhp,22.2 mpg,270 g/km,177210
888,Bentley,Flying Spur,4 door Saloon,Standard,4.0 V8 Auto City+Touring Spec 4 Seat,Petrol,Automatic,550 bhp,22.2 mpg,,180600
889,Bentley,Flying Spur,4 door Saloon,S,3.0 V6 Hybrid Auto,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,193255
890,Bentley,Flying Spur,4 door Saloon,S,3.0 V6 Hybrid Auto 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,196645
891,Bentley,Flying Spur,4 door Saloon,S,3.0 V6 Hybrid Auto Touring Spec,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,199865
892,Bentley,Flying Spur,4 door Saloon,S,3.0 V6 Hybrid Auto Touring Spec 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,203255
893,Bentley,Flying Spur,4 door Saloon,S,4.0 V8 Auto,Petrol,Automatic,550 bhp,22.2 mpg,270 g/km,196900
894,Bentley,Flying Spur,4 door Saloon,S,4.0 V8 Auto 4 Seat,Petrol,Automatic,550 bhp,22.2 mpg,,200290
895,Bentley,Flying Spur,4 door Saloon,S,4.0 V8 Auto Touring Spec,Petrol,Automatic,550 bhp,22.2 mpg,270 g/km,203510
896,Bentley,Flying Spur,4 door Saloon,S,4.0 V8 Auto Touring Spec 4 Seat,Petrol,Automatic,550 bhp,22.2 mpg,,206900
897,Bentley,Flying Spur,4 door Saloon,Azure,3.0 V6 Hybrid Auto,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,202955
898,Bentley,Flying Spur,4 door Saloon,Azure,3.0 V6 Hybrid Auto Blackline Spec,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,206650
899,Bentley,Flying Spur,4 door Saloon,Azure,3.0 V6 Hybrid Auto 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,206345
900,Bentley,Flying Spur,4 door Saloon,Azure,3.0 V6 Hybrid Auto Blackline 4 Seat,Petrol/PlugIn Elec Hybrid,Automatic,544 bhp,N/A,,210040
901,Bentley,Flying Spur,4 door Saloon,Azure,4.0 V8 Auto,Petrol,Automatic,550 bhp,22.2 mpg,270 g/km,204300
902,Bentley,Flying Spur,4 door Saloon,Azure,4.0 V8 Auto Blackline Spec,Petrol,Automatic,550 bhp,22.2 mpg,270 g/km,207995
903,Bentley,Flying Spur,4 door Saloon,Azure,4.0 V8 Auto 4 Seat,Petrol,Automatic,550 bhp,22.2 mpg,,207690
904,Bentley,Flying Spur,4 door Saloon,Azure,4.0 V8 Auto Blackline Spec 4 Seat,Petrol,Automatic,550 bhp,22.2 mpg,,211385
